ts,weather_temp_c,weather_rh_pct,weather_wind_ms,weather_ghi_wm2
2025-03-22 22:15:00+00:00,13.75,56.5,9.525,0.0
2025-03-22 22:30:00+00:00,13.6,57.0,9.65,0.0
2025-03-22 22:45:00+00:00,13.45,57.5,9.775,0.0
2025-03-22 23:00:00+00:00,13.3,58.0,9.9,0.0
2025-03-22 23:15:00+00:00,13.125,58.5,9.85,0.0
2025-03-22 23:30:00+00:00,12.95,59.0,9.8,0.0
2025-03-22 23:45:00+00:00,12.775,59.5,9.75,0.0
2025-03-23 00:00:00+00:00,12.6,60.0,9.7,0.0
2025-03-23 00:15:00+00:00,12.575,60.75,9.375,0.0
2025-03-23 00:30:00+00:00,12.55,61.5,9.05,0.0
2025-03-23 00:45:00+00:00,12.525,62.25,8.725,0.0
2025-03-23 01:00:00+00:00,12.5,63.0,8.4,0.0
2025-03-23 01:15:00+00:00,12.425,63.75,8.025,0.0
2025-03-23 01:30:00+00:00,12.35,64.5,7.65,0.0
2025-03-23 01:45:00+00:00,12.275,65.25,7.275,0.0
2025-03-23 02:00:00+00:00,12.2,66.0,6.9,0.0
2025-03-23 02:15:00+00:00,12.175,66.25,6.7,0.0
2025-03-23 02:30:00+00:00,12.15,66.5,6.5,0.0
2025-03-23 02:45:00+00:00,12.125,66.75,6.3,0.0
2025-03-23 03:00:00+00:00,12.1,67.0,6.1,0.0
2025-03-23 03:15:00+00:00,12.025,67.25,5.675,0.0
2025-03-23 03:30:00+00:00,11.95,67.5,5.25,0.0
2025-03-23 03:45:00+00:00,11.875,67.75,4.825,0.0
2025-03-23 04:00:00+00:00,11.8,68.0,4.4,0.0
2025-03-23 04:15:00+00:00,11.8,68.25,4.050000000000001,0.0
2025-03-23 04:30:00+00:00,11.8,68.5,3.7,0.0
2025-03-23 04:45:00+00:00,11.8,68.75,3.35,0.0
2025-03-23 05:00:00+00:00,11.8,69.0,3.0,0.0
2025-03-23 05:15:00+00:00,11.7,69.5,2.7,0.0
2025-03-23 05:30:00+00:00,11.6,70.0,2.4,0.0
2025-03-23 05:45:00+00:00,11.5,70.5,2.1,0.0
2025-03-23 06:00:00+00:00,11.4,71.0,1.8,0.0
2025-03-23 06:15:00+00:00,11.35,71.5,1.4500000000000002,1.75
2025-03-23 06:30:00+00:00,11.3,72.0,1.1,3.5
2025-03-23 06:45:00+00:00,11.25,72.5,0.7500000000000002,5.25
2025-03-23 07:00:00+00:00,11.2,73.0,0.4,7.0
2025-03-23 07:15:00+00:00,11.425,71.75,1.0750000000000002,32.25
2025-03-23 07:30:00+00:00,11.65,70.5,1.75,57.5
2025-03-23 07:45:00+00:00,11.875,69.25,2.425,82.75
2025-03-23 08:00:00+00:00,12.1,68.0,3.1,108.0
2025-03-23 08:15:00+00:00,12.5,66.25,3.2,157.0
2025-03-23 08:30:00+00:00,12.9,64.5,3.3,206.0
2025-03-23 08:45:00+00:00,13.3,62.75,3.4,255.0
2025-03-23 09:00:00+00:00,13.7,61.0,3.5,304.0
2025-03-23 09:15:00+00:00,14.075,58.5,3.8,356.0
2025-03-23 09:30:00+00:00,14.45,56.0,4.1,408.0
2025-03-23 09:45:00+00:00,14.825,53.5,4.4,460.0
2025-03-23 10:00:00+00:00,15.2,51.0,4.7,512.0
2025-03-23 10:15:00+00:00,15.55,49.0,4.825,542.25
2025-03-23 10:30:00+00:00,15.9,47.0,4.95,572.5
2025-03-23 10:45:00+00:00,16.25,45.0,5.075,602.75
2025-03-23 11:00:00+00:00,16.6,43.0,5.2,633.0
2025-03-23 11:15:00+00:00,17.025000000000002,41.25,5.25,673.75
2025-03-23 11:30:00+00:00,17.450000000000003,39.5,5.300000000000001,714.5
2025-03-23 11:45:00+00:00,17.875,37.75,5.3500000000000005,755.25
2025-03-23 12:00:00+00:00,18.3,36.0,5.4,796.0
2025-03-23 12:15:00+00:00,18.55,34.25,6.15,808.75
2025-03-23 12:30:00+00:00,18.8,32.5,6.9,821.5
2025-03-23 12:45:00+00:00,19.05,30.75,7.65,834.25
2025-03-23 13:00:00+00:00,19.3,29.0,8.4,847.0
2025-03-23 13:15:00+00:00,19.375,29.0,8.525,813.0
2025-03-23 13:30:00+00:00,19.450000000000003,29.0,8.65,779.0
2025-03-23 13:45:00+00:00,19.525,29.0,8.775,745.0
2025-03-23 14:00:00+00:00,19.6,29.0,8.9,711.0
2025-03-23 14:15:00+00:00,19.625,29.0,9.15,694.75
2025-03-23 14:30:00+00:00,19.65,29.0,9.4,678.5
2025-03-23 14:45:00+00:00,19.675,29.0,9.65,662.25
2025-03-23 15:00:00+00:00,19.7,29.0,9.9,646.0
2025-03-23 15:15:00+00:00,19.575,29.25,9.675,594.75
2025-03-23 15:30:00+00:00,19.45,29.5,9.45,543.5
2025-03-23 15:45:00+00:00,19.325,29.75,9.225,492.25
2025-03-23 16:00:00+00:00,19.2,30.0,9.0,441.0
2025-03-23 16:15:00+00:00,18.95,31.25,9.45,391.75
2025-03-23 16:30:00+00:00,18.7,32.5,9.9,342.5
2025-03-23 16:45:00+00:00,18.45,33.75,10.35,293.25
2025-03-23 17:00:00+00:00,18.2,35.0,10.8,244.0
2025-03-23 17:15:00+00:00,17.875,37.25,11.325,222.0
2025-03-23 17:30:00+00:00,17.549999999999997,39.5,11.85,200.0
2025-03-23 17:45:00+00:00,17.224999999999998,41.75,12.375,178.0
2025-03-23 18:00:00+00:00,16.9,44.0,12.9,156.0
2025-03-23 18:15:00+00:00,16.65,45.5,12.8,122.75
2025-03-23 18:30:00+00:00,16.4,47.0,12.7,89.5
2025-03-23 18:45:00+00:00,16.15,48.5,12.6,56.25
2025-03-23 19:00:00+00:00,15.9,50.0,12.5,23.0
2025-03-23 19:15:00+00:00,15.475,53.25,12.425,17.25
2025-03-23 19:30:00+00:00,15.05,56.5,12.35,11.5
2025-03-23 19:45:00+00:00,14.625,59.75,12.275,5.75
2025-03-23 20:00:00+00:00,14.2,63.0,12.2,0.0
2025-03-23 20:15:00+00:00,14.0,64.25,11.45,0.0
2025-03-23 20:30:00+00:00,13.8,65.5,10.7,0.0
2025-03-23 20:45:00+00:00,13.6,66.75,9.95,0.0
2025-03-23 21:00:00+00:00,13.4,68.0,9.2,0.0
2025-03-23 21:15:00+00:00,13.2,69.25,8.799999999999999,0.0
2025-03-23 21:30:00+00:00,13.0,70.5,8.399999999999999,0.0
2025-03-23 21:45:00+00:00,12.8,71.75,8.0,0.0
2025-03-23 22:00:00+00:00,12.6,73.0,7.6,0.0
2025-03-23 22:15:00+00:00,12.525,73.25,7.6,0.0
2025-03-23 22:30:00+00:00,12.45,73.5,7.6,0.0
2025-03-23 22:45:00+00:00,12.375,73.75,7.6,0.0
2025-03-23 23:00:00+00:00,12.3,74.0,7.6,0.0
2025-03-23 23:15:00+00:00,12.225,73.75,7.625,0.0
2025-03-23 23:30:00+00:00,12.15,73.5,7.65,0.0
2025-03-23 23:45:00+00:00,12.075,73.25,7.675,0.0
2025-03-24 00:00:00+00:00,12.0,73.0,7.7,0.0
2025-03-24 00:15:00+00:00,12.025,73.0,7.75,0.0
2025-03-24 00:30:00+00:00,12.05,73.0,7.800000000000001,0.0
2025-03-24 00:45:00+00:00,12.075,73.0,7.85,0.0
2025-03-24 01:00:00+00:00,12.1,73.0,7.9,0.0
2025-03-24 01:15:00+00:00,12.075,73.0,7.75,0.0
2025-03-24 01:30:00+00:00,12.05,73.0,7.6,0.0
2025-03-24 01:45:00+00:00,12.025,73.0,7.45,0.0
2025-03-24 02:00:00+00:00,12.0,73.0,7.3,0.0
2025-03-24 02:15:00+00:00,11.925,73.25,7.475,0.0
2025-03-24 02:30:00+00:00,11.85,73.5,7.65,0.0
2025-03-24 02:45:00+00:00,11.775,73.75,7.825,0.0
2025-03-24 03:00:00+00:00,11.7,74.0,8.0,0.0
2025-03-24 03:15:00+00:00,11.675,73.5,8.1,0.0
2025-03-24 03:30:00+00:00,11.65,73.0,8.2,0.0
2025-03-24 03:45:00+00:00,11.625,72.5,8.3,0.0
2025-03-24 04:00:00+00:00,11.6,72.0,8.4,0.0
2025-03-24 04:15:00+00:00,11.55,72.0,8.175,0.0
2025-03-24 04:30:00+00:00,11.5,72.0,7.95,0.0
2025-03-24 04:45:00+00:00,11.45,72.0,7.725,0.0
2025-03-24 05:00:00+00:00,11.4,72.0,7.5,0.0
2025-03-24 05:15:00+00:00,11.4,71.5,7.325,0.0
2025-03-24 05:30:00+00:00,11.4,71.0,7.15,0.0
2025-03-24 05:45:00+00:00,11.4,70.5,6.975,0.0
2025-03-24 06:00:00+00:00,11.4,70.0,6.8,0.0
2025-03-24 06:15:00+00:00,11.375,69.75,6.725,1.5
2025-03-24 06:30:00+00:00,11.35,69.5,6.65,3.0
2025-03-24 06:45:00+00:00,11.325,69.25,6.575,4.5
2025-03-24 07:00:00+00:00,11.3,69.0,6.5,6.0
2025-03-24 07:15:00+00:00,11.45,68.25,6.475,28.0
2025-03-24 07:30:00+00:00,11.6,67.5,6.45,50.0
2025-03-24 07:45:00+00:00,11.75,66.75,6.425000000000001,72.0
2025-03-24 08:00:00+00:00,11.9,66.0,6.4,94.0
2025-03-24 08:15:00+00:00,12.25,64.25,6.1000000000000005,150.5
2025-03-24 08:30:00+00:00,12.6,62.5,5.800000000000001,207.0
2025-03-24 08:45:00+00:00,12.95,60.75,5.5,263.5
2025-03-24 09:00:00+00:00,13.3,59.0,5.2,320.0
2025-03-24 09:15:00+00:00,13.725,56.5,4.825,377.75
2025-03-24 09:30:00+00:00,14.15,54.0,4.45,435.5
2025-03-24 09:45:00+00:00,14.575,51.5,4.075,493.25
2025-03-24 10:00:00+00:00,15.0,49.0,3.7,551.0
2025-03-24 10:15:00+00:00,15.475,46.75,3.75,594.0
2025-03-24 10:30:00+00:00,15.95,44.5,3.8,637.0
2025-03-24 10:45:00+00:00,16.424999999999997,42.25,3.85,680.0
2025-03-24 11:00:00+00:00,16.9,40.0,3.9,723.0
2025-03-24 11:15:00+00:00,17.275,38.5,4.25,748.25
2025-03-24 11:30:00+00:00,17.65,37.0,4.6,773.5
2025-03-24 11:45:00+00:00,18.025,35.5,4.949999999999999,798.75
2025-03-24 12:00:00+00:00,18.4,34.0,5.3,824.0
2025-03-24 12:15:00+00:00,18.575,32.75,6.125,840.25
2025-03-24 12:30:00+00:00,18.75,31.5,6.949999999999999,856.5
2025-03-24 12:45:00+00:00,18.925,30.25,7.774999999999999,872.75
2025-03-24 13:00:00+00:00,19.1,29.0,8.6,889.0
2025-03-24 13:15:00+00:00,19.225,28.25,8.7,876.5
2025-03-24 13:30:00+00:00,19.35,27.5,8.8,864.0
2025-03-24 13:45:00+00:00,19.475,26.75,8.9,851.5
2025-03-24 14:00:00+00:00,19.6,26.0,9.0,839.0
2025-03-24 14:15:00+00:00,19.85,25.25,8.15,815.75
2025-03-24 14:30:00+00:00,20.1,24.5,7.3,792.5
2025-03-24 14:45:00+00:00,20.35,23.75,6.449999999999999,769.25
2025-03-24 15:00:00+00:00,20.6,23.0,5.6,746.0
2025-03-24 15:15:00+00:00,20.725,22.75,6.1,707.25
2025-03-24 15:30:00+00:00,20.85,22.5,6.6,668.5
2025-03-24 15:45:00+00:00,20.975,22.25,7.1,629.75
2025-03-24 16:00:00+00:00,21.1,22.0,7.6,591.0
2025-03-24 16:15:00+00:00,20.425,24.75,10.375,531.75
2025-03-24 16:30:00+00:00,19.75,27.5,13.15,472.5
2025-03-24 16:45:00+00:00,19.075,30.25,15.925,413.25
2025-03-24 17:00:00+00:00,18.4,33.0,18.7,354.0
2025-03-24 17:15:00+00:00,18.225,33.25,17.225,307.0
2025-03-24 17:30:00+00:00,18.05,33.5,15.75,260.0
2025-03-24 17:45:00+00:00,17.875,33.75,14.275,213.0
2025-03-24 18:00:00+00:00,17.7,34.0,12.8,166.0
2025-03-24 18:15:00+00:00,17.2,36.5,13.25,131.0
2025-03-24 18:30:00+00:00,16.7,39.0,13.7,96.0
2025-03-24 18:45:00+00:00,16.2,41.5,14.15,61.000000000000014
2025-03-24 19:00:00+00:00,15.7,44.0,14.6,26.0
2025-03-24 19:15:00+00:00,15.575,44.75,14.05,19.5
2025-03-24 19:30:00+00:00,15.45,45.5,13.5,13.0
2025-03-24 19:45:00+00:00,15.325,46.25,12.95,6.5
2025-03-24 20:00:00+00:00,15.2,47.0,12.4,0.0
2025-03-24 20:15:00+00:00,14.95,49.0,12.9,0.0
2025-03-24 20:30:00+00:00,14.7,51.0,13.4,0.0
2025-03-24 20:45:00+00:00,14.45,53.0,13.9,0.0
2025-03-24 21:00:00+00:00,14.2,55.0,14.4,0.0
2025-03-24 21:15:00+00:00,14.0,56.25,13.675,0.0
2025-03-24 21:30:00+00:00,13.8,57.5,12.95,0.0
2025-03-24 21:45:00+00:00,13.6,58.75,12.225,0.0
2025-03-24 22:00:00+00:00,13.4,60.0,11.5,0.0
2025-03-24 22:15:00+00:00,13.225,61.0,11.225,0.0
2025-03-24 22:30:00+00:00,13.05,62.0,10.95,0.0
2025-03-24 22:45:00+00:00,12.875,63.0,10.675,0.0
2025-03-24 23:00:00+00:00,12.7,64.0,10.4,0.0
2025-03-24 23:15:00+00:00,12.475,65.5,10.15,0.0
2025-03-24 23:30:00+00:00,12.25,67.0,9.9,0.0
2025-03-24 23:45:00+00:00,12.025,68.5,9.65,0.0
2025-03-25 00:00:00+00:00,11.8,70.0,9.4,0.0
2025-03-25 00:15:00+00:00,11.75,70.75,9.375,0.0
2025-03-25 00:30:00+00:00,11.7,71.5,9.35,0.0
2025-03-25 00:45:00+00:00,11.65,72.25,9.325,0.0
2025-03-25 01:00:00+00:00,11.6,73.0,9.3,0.0
2025-03-25 01:15:00+00:00,11.5,73.5,9.225,0.0
2025-03-25 01:30:00+00:00,11.4,74.0,9.15,0.0
2025-03-25 01:45:00+00:00,11.3,74.5,9.075,0.0
2025-03-25 02:00:00+00:00,11.2,75.0,9.0,0.0
2025-03-25 02:15:00+00:00,11.05,75.75,8.8,0.0
2025-03-25 02:30:00+00:00,10.9,76.5,8.6,0.0
2025-03-25 02:45:00+00:00,10.75,77.25,8.399999999999999,0.0
2025-03-25 03:00:00+00:00,10.6,78.0,8.2,0.0
2025-03-25 03:15:00+00:00,10.45,79.0,7.975,0.0
2025-03-25 03:30:00+00:00,10.3,80.0,7.75,0.0
2025-03-25 03:45:00+00:00,10.15,81.0,7.524999999999999,0.0
2025-03-25 04:00:00+00:00,10.0,82.0,7.3,0.0
2025-03-25 04:15:00+00:00,9.8,83.25,6.925,0.0
2025-03-25 04:30:00+00:00,9.6,84.5,6.55,0.0
2025-03-25 04:45:00+00:00,9.4,85.75,6.175,0.0
2025-03-25 05:00:00+00:00,9.2,87.0,5.8,0.0
2025-03-25 05:15:00+00:00,9.05,87.75,5.475,0.0
2025-03-25 05:30:00+00:00,8.899999999999999,88.5,5.15,0.0
2025-03-25 05:45:00+00:00,8.75,89.25,4.825,0.0
2025-03-25 06:00:00+00:00,8.6,90.0,4.5,0.0
2025-03-25 06:15:00+00:00,8.6,89.75,4.55,2.5
2025-03-25 06:30:00+00:00,8.6,89.5,4.6,5.0
2025-03-25 06:45:00+00:00,8.6,89.25,4.65,7.5
2025-03-25 07:00:00+00:00,8.6,89.0,4.7,10.0
2025-03-25 07:15:00+00:00,8.95,87.0,4.75,44.25
2025-03-25 07:30:00+00:00,9.3,85.0,4.800000000000001,78.5
2025-03-25 07:45:00+00:00,9.65,83.0,4.8500000000000005,112.75
2025-03-25 08:00:00+00:00,10.0,81.0,4.9,147.0
2025-03-25 08:15:00+00:00,10.525,78.0,4.95,201.25
2025-03-25 08:30:00+00:00,11.05,75.0,5.0,255.5
2025-03-25 08:45:00+00:00,11.575,72.0,5.05,309.75
2025-03-25 09:00:00+00:00,12.1,69.0,5.1,364.0
2025-03-25 09:15:00+00:00,12.75,66.0,5.15,417.0
2025-03-25 09:30:00+00:00,13.4,63.0,5.199999999999999,470.0
2025-03-25 09:45:00+00:00,14.05,60.0,5.25,523.0
2025-03-25 10:00:00+00:00,14.7,57.0,5.3,576.0
2025-03-25 10:15:00+00:00,15.3,53.75,5.525,619.25
2025-03-25 10:30:00+00:00,15.9,50.5,5.75,662.5
2025-03-25 10:45:00+00:00,16.5,47.25,5.975,705.75
2025-03-25 11:00:00+00:00,17.1,44.0,6.2,749.0
2025-03-25 11:15:00+00:00,17.575,41.75,6.525,777.75
2025-03-25 11:30:00+00:00,18.05,39.5,6.85,806.5
2025-03-25 11:45:00+00:00,18.525,37.25,7.175,835.25
2025-03-25 12:00:00+00:00,19.0,35.0,7.5,864.0
2025-03-25 12:15:00+00:00,19.275,34.0,7.875,876.25
2025-03-25 12:30:00+00:00,19.55,33.0,8.25,888.5
2025-03-25 12:45:00+00:00,19.825000000000003,32.0,8.625,900.75
2025-03-25 13:00:00+00:00,20.1,31.0,9.0,913.0
2025-03-25 13:15:00+00:00,20.275,30.25,9.275,905.75
2025-03-25 13:30:00+00:00,20.450000000000003,29.5,9.55,898.5
2025-03-25 13:45:00+00:00,20.625,28.75,9.825,891.25
2025-03-25 14:00:00+00:00,20.8,28.0,10.1,884.0
2025-03-25 14:15:00+00:00,20.875,27.5,10.325,859.25
2025-03-25 14:30:00+00:00,20.950000000000003,27.0,10.55,834.5
2025-03-25 14:45:00+00:00,21.025,26.5,10.775,809.75
2025-03-25 15:00:00+00:00,21.1,26.0,11.0,785.0
2025-03-25 15:15:00+00:00,21.075000000000003,26.0,11.175,745.25
2025-03-25 15:30:00+00:00,21.05,26.0,11.35,705.5
2025-03-25 15:45:00+00:00,21.025,26.0,11.525,665.75
2025-03-25 16:00:00+00:00,21.0,26.0,11.7,626.0
2025-03-25 16:15:00+00:00,20.875,26.0,11.75,576.25
2025-03-25 16:30:00+00:00,20.75,26.0,11.8,526.5
2025-03-25 16:45:00+00:00,20.625,26.0,11.85,476.75
2025-03-25 17:00:00+00:00,20.5,26.0,11.9,427.0
2025-03-25 17:15:00+00:00,20.125,27.25,12.925,366.5
2025-03-25 17:30:00+00:00,19.75,28.5,13.95,306.0
2025-03-25 17:45:00+00:00,19.375,29.75,14.975,245.5
2025-03-25 18:00:00+00:00,19.0,31.0,16.0,185.0
2025-03-25 18:15:00+00:00,18.6,32.5,16.0,146.0
2025-03-25 18:30:00+00:00,18.2,34.0,16.0,107.0
2025-03-25 18:45:00+00:00,17.799999999999997,35.5,16.0,68.0
2025-03-25 19:00:00+00:00,17.4,37.0,16.0,29.0
2025-03-25 19:15:00+00:00,17.125,37.75,15.4,21.75
2025-03-25 19:30:00+00:00,16.85,38.5,14.8,14.5
2025-03-25 19:45:00+00:00,16.575,39.25,14.2,7.25
2025-03-25 20:00:00+00:00,16.3,40.0,13.6,0.0
2025-03-25 20:15:00+00:00,16.05,40.5,12.975,0.0
2025-03-25 20:30:00+00:00,15.8,41.0,12.35,0.0
2025-03-25 20:45:00+00:00,15.55,41.5,11.725,0.0
2025-03-25 21:00:00+00:00,15.3,42.0,11.1,0.0
2025-03-25 21:15:00+00:00,14.975,44.0,11.175,0.0
2025-03-25 21:30:00+00:00,14.65,46.0,11.25,0.0
2025-03-25 21:45:00+00:00,14.325,48.0,11.325,0.0
2025-03-25 22:00:00+00:00,14.0,50.0,11.4,0.0
2025-03-25 22:15:00+00:00,13.65,53.25,11.25,0.0
2025-03-25 22:30:00+00:00,13.3,56.5,11.1,0.0
2025-03-25 22:45:00+00:00,12.95,59.75,10.95,0.0
2025-03-25 23:00:00+00:00,12.6,63.0,10.8,0.0
2025-03-25 23:15:00+00:00,12.4,65.0,10.425,0.0
2025-03-25 23:30:00+00:00,12.2,67.0,10.05,0.0
2025-03-25 23:45:00+00:00,12.0,69.0,9.675,0.0
2025-03-26 00:00:00+00:00,11.8,71.0,9.3,0.0
2025-03-26 00:15:00+00:00,11.775,72.0,9.025,0.0
2025-03-26 00:30:00+00:00,11.75,73.0,8.75,0.0
2025-03-26 00:45:00+00:00,11.725,74.0,8.475,0.0
2025-03-26 01:00:00+00:00,11.7,75.0,8.2,0.0
2025-03-26 01:15:00+00:00,11.525,76.0,8.174999999999999,0.0
2025-03-26 01:30:00+00:00,11.35,77.0,8.149999999999999,0.0
2025-03-26 01:45:00+00:00,11.175,78.0,8.125,0.0
2025-03-26 02:00:00+00:00,11.0,79.0,8.1,0.0
2025-03-26 02:15:00+00:00,10.825,79.75,8.025,0.0
2025-03-26 02:30:00+00:00,10.65,80.5,7.949999999999999,0.0
2025-03-26 02:45:00+00:00,10.475,81.25,7.875,0.0
2025-03-26 03:00:00+00:00,10.3,82.0,7.8,0.0
2025-03-26 03:15:00+00:00,10.125,82.75,7.5,0.0
2025-03-26 03:30:00+00:00,9.95,83.5,7.199999999999999,0.0
2025-03-26 03:45:00+00:00,9.775,84.25,6.9,0.0
2025-03-26 04:00:00+00:00,9.6,85.0,6.6,0.0
2025-03-26 04:15:00+00:00,9.425,85.75,6.425,0.0
2025-03-26 04:30:00+00:00,9.25,86.5,6.25,0.0
2025-03-26 04:45:00+00:00,9.075,87.25,6.075,0.0
2025-03-26 05:00:00+00:00,8.9,88.0,5.9,0.0
2025-03-26 05:15:00+00:00,8.75,87.5,5.8500000000000005,0.0
2025-03-26 05:30:00+00:00,8.600000000000001,87.0,5.800000000000001,0.0
2025-03-26 05:45:00+00:00,8.450000000000001,86.5,5.75,0.0
2025-03-26 06:00:00+00:00,8.3,86.0,5.7,0.0
2025-03-26 06:15:00+00:00,8.325000000000001,84.25,5.775,3.0
2025-03-26 06:30:00+00:00,8.350000000000001,82.5,5.85,6.0
2025-03-26 06:45:00+00:00,8.375,80.75,5.925,9.0
2025-03-26 07:00:00+00:00,8.4,79.0,6.0,12.0
2025-03-26 07:15:00+00:00,8.925,74.5,5.875,47.75
2025-03-26 07:30:00+00:00,9.45,70.0,5.75,83.5
2025-03-26 07:45:00+00:00,9.975,65.5,5.625,119.25
2025-03-26 08:00:00+00:00,10.5,61.0,5.5,155.0
2025-03-26 08:15:00+00:00,11.25,57.75,5.5,211.25
2025-03-26 08:30:00+00:00,12.0,54.5,5.5,267.5
2025-03-26 08:45:00+00:00,12.75,51.25,5.5,323.75
2025-03-26 09:00:00+00:00,13.5,48.0,5.5,380.0
2025-03-26 09:15:00+00:00,14.375,45.75,5.7,433.75
2025-03-26 09:30:00+00:00,15.25,43.5,5.9,487.5
2025-03-26 09:45:00+00:00,16.125,41.25,6.1,541.25
2025-03-26 10:00:00+00:00,17.0,39.0,6.3,595.0
2025-03-26 10:15:00+00:00,17.775,36.0,6.7,639.0
2025-03-26 10:30:00+00:00,18.55,33.0,7.1,683.0
2025-03-26 10:45:00+00:00,19.325000000000003,30.0,7.5,727.0
2025-03-26 11:00:00+00:00,20.1,27.0,7.9,771.0
2025-03-26 11:15:00+00:00,20.6,25.0,8.0,800.25
2025-03-26 11:30:00+00:00,21.1,23.0,8.100000000000001,829.5
2025-03-26 11:45:00+00:00,21.6,21.0,8.200000000000001,858.75
2025-03-26 12:00:00+00:00,22.1,19.0,8.3,888.0
2025-03-26 12:15:00+00:00,22.4,18.5,8.575000000000001,899.0
2025-03-26 12:30:00+00:00,22.700000000000003,18.0,8.850000000000001,910.0
2025-03-26 12:45:00+00:00,23.0,17.5,9.125,921.0
2025-03-26 13:00:00+00:00,23.3,17.0,9.4,932.0
2025-03-26 13:15:00+00:00,23.5,16.5,9.425,925.5
2025-03-26 13:30:00+00:00,23.700000000000003,16.0,9.45,919.0
2025-03-26 13:45:00+00:00,23.9,15.5,9.475,912.5
2025-03-26 14:00:00+00:00,24.1,15.0,9.5,906.0
2025-03-26 14:15:00+00:00,24.200000000000003,14.75,9.6,881.25
2025-03-26 14:30:00+00:00,24.3,14.5,9.7,856.5
2025-03-26 14:45:00+00:00,24.4,14.25,9.8,831.75
2025-03-26 15:00:00+00:00,24.5,14.0,9.9,807.0
2025-03-26 15:15:00+00:00,24.45,14.0,10.125,766.75
2025-03-26 15:30:00+00:00,24.4,14.0,10.35,726.5
2025-03-26 15:45:00+00:00,24.35,14.0,10.575,686.25
2025-03-26 16:00:00+00:00,24.3,14.0,10.8,646.0
2025-03-26 16:15:00+00:00,24.125,14.25,11.1,594.25
2025-03-26 16:30:00+00:00,23.950000000000003,14.5,11.4,542.5
2025-03-26 16:45:00+00:00,23.775,14.75,11.7,490.75
2025-03-26 17:00:00+00:00,23.6,15.0,12.0,439.0
2025-03-26 17:15:00+00:00,23.3,15.5,12.15,382.0
2025-03-26 17:30:00+00:00,23.0,16.0,12.3,325.0
2025-03-26 17:45:00+00:00,22.7,16.5,12.45,268.0
2025-03-26 18:00:00+00:00,22.4,17.0,12.6,211.0
2025-03-26 18:15:00+00:00,21.925,17.5,12.15,166.25
2025-03-26 18:30:00+00:00,21.45,18.0,11.7,121.5
2025-03-26 18:45:00+00:00,20.975,18.5,11.25,76.75
2025-03-26 19:00:00+00:00,20.5,19.0,10.8,32.0
2025-03-26 19:15:00+00:00,20.2,19.5,10.625,24.0
2025-03-26 19:30:00+00:00,19.9,20.0,10.45,16.0
2025-03-26 19:45:00+00:00,19.6,20.5,10.275,8.0
2025-03-26 20:00:00+00:00,19.3,21.0,10.1,0.0
2025-03-26 20:15:00+00:00,19.025,23.0,10.175,0.0
2025-03-26 20:30:00+00:00,18.75,25.0,10.25,0.0
2025-03-26 20:45:00+00:00,18.475,27.0,10.325,0.0
2025-03-26 21:00:00+00:00,18.2,29.0,10.4,0.0
2025-03-26 21:15:00+00:00,17.825,33.5,9.95,0.0
2025-03-26 21:30:00+00:00,17.45,38.0,9.5,0.0
2025-03-26 21:45:00+00:00,17.075,42.5,9.05,0.0
2025-03-26 22:00:00+00:00,16.7,47.0,8.6,0.0
2025-03-26 22:15:00+00:00,16.3,49.25,7.475,0.0
2025-03-26 22:30:00+00:00,15.9,51.5,6.35,0.0
2025-03-26 22:45:00+00:00,15.5,53.75,5.225,0.0
2025-03-26 23:00:00+00:00,15.1,56.0,4.1,0.0
2025-03-26 23:15:00+00:00,14.825,56.75,4.025,0.0
2025-03-26 23:30:00+00:00,14.55,57.5,3.95,0.0
2025-03-26 23:45:00+00:00,14.275,58.25,3.875,0.0
2025-03-27 00:00:00+00:00,14.0,59.0,3.8,0.0
2025-03-27 00:15:00+00:00,13.9,59.0,3.275,0.0
2025-03-27 00:30:00+00:00,13.8,59.0,2.75,0.0
2025-03-27 00:45:00+00:00,13.7,59.0,2.225,0.0
2025-03-27 01:00:00+00:00,13.6,59.0,1.7,0.0
2025-03-27 01:15:00+00:00,13.375,58.75,1.525,0.0
2025-03-27 01:30:00+00:00,13.15,58.5,1.35,0.0
2025-03-27 01:45:00+00:00,12.925,58.25,1.175,0.0
2025-03-27 02:00:00+00:00,12.7,58.0,1.0,0.0
2025-03-27 02:15:00+00:00,12.375,58.0,1.225,0.0
2025-03-27 02:30:00+00:00,12.05,58.0,1.45,0.0
2025-03-27 02:45:00+00:00,11.725,58.0,1.6749999999999998,0.0
2025-03-27 03:00:00+00:00,11.4,58.0,1.9,0.0
2025-03-27 03:15:00+00:00,11.25,58.5,1.6749999999999998,0.0
2025-03-27 03:30:00+00:00,11.1,59.0,1.45,0.0
2025-03-27 03:45:00+00:00,10.95,59.5,1.225,0.0
2025-03-27 04:00:00+00:00,10.8,60.0,1.0,0.0
2025-03-27 04:15:00+00:00,10.625,58.75,1.675,0.0
2025-03-27 04:30:00+00:00,10.45,57.5,2.35,0.0
2025-03-27 04:45:00+00:00,10.275,56.25,3.025,0.0
2025-03-27 05:00:00+00:00,10.1,55.0,3.7,0.0
2025-03-27 05:15:00+00:00,10.25,52.0,4.4,0.0
2025-03-27 05:30:00+00:00,10.4,49.0,5.1,0.0
2025-03-27 05:45:00+00:00,10.55,46.0,5.8,0.0
2025-03-27 06:00:00+00:00,10.7,43.0,6.5,0.0
