ts,zone_id,temp_int_c,rh_int_pct,co2_ppm,pir_bin,power_total_kw
2025-03-01 06:30:00+00:00,brick:Room_101,20.331357345434533,60.4329290559426,413.95224109720476,0,1.7538469528657314
2025-03-01 06:45:00+00:00,brick:Room_101,19.958964911338835,60.700811115724825,473.64823963175945,0,1.4610418243385201
2025-03-01 07:00:00+00:00,brick:Room_101,19.998487708075455,61.749075417268664,473.8294063582338,0,1.5053057125632958
2025-03-01 07:15:00+00:00,brick:Room_101,20.707738573181324,62.0530583817328,819.7268800349977,1,4.736993378292292
2025-03-01 07:30:00+00:00,brick:Room_101,20.134618853644767,60.3443856255536,434.26948317881596,0,1.384309587498378
2025-03-01 07:45:00+00:00,brick:Room_101,19.96655132061612,60.8064167218757,432.33233079067486,0,1.4245635524942972
2025-03-01 08:00:00+00:00,brick:Room_101,20.510373470796257,60.080655003267196,767.6719437398757,1,4.743145754368314
2025-03-01 08:15:00+00:00,brick:Room_101,20.21763763277757,59.633478473662386,452.09681254402335,0,1.4686623063943693
2025-03-01 08:30:00+00:00,brick:Room_101,20.277945226822016,61.32054290349962,422.9898167680375,0,1.4389476162289843
2025-03-01 08:45:00+00:00,brick:Room_101,20.18525814681081,59.35640902410346,420.5645873687678,0,1.77761717136536
2025-03-01 09:00:00+00:00,brick:Room_101,20.080946068806618,60.298002677048174,439.4077320772331,0,1.325103872147931
2025-03-01 09:15:00+00:00,brick:Room_101,20.58489988276365,59.487372025091545,844.3396381153184,1,4.915403577512288
2025-03-01 09:30:00+00:00,brick:Room_101,20.02767427399394,61.20289701861603,436.55053677945114,0,1.5371769422852737
2025-03-01 09:45:00+00:00,brick:Room_101,20.284631632724487,62.54295256831592,461.6611149210065,0,1.3394519177022244
2025-03-01 10:00:00+00:00,brick:Room_101,20.330708925564423,58.63424684334264,451.97619505375695,0,1.6030241243179257
2025-03-01 10:15:00+00:00,brick:Room_101,20.547300564336876,57.76519549433819,442.79609923722205,0,1.4402509480677559
2025-03-01 10:30:00+00:00,brick:Room_101,21.110860833297952,59.61025577932733,884.575323207787,1,1.72614155226254
2025-03-01 10:45:00+00:00,brick:Room_101,20.270858339778073,59.529876200023175,425.2118239723842,0,1.5989774418156848
2025-03-01 11:00:00+00:00,brick:Room_101,20.74357858028534,59.50503185522804,452.63196559774195,0,1.3324588673846454
2025-03-01 11:15:00+00:00,brick:Room_101,20.5315992757027,58.4204902723192,453.76506232111586,0,1.3428337580791352
2025-03-01 11:30:00+00:00,brick:Room_101,20.724881451189706,58.41180141546181,412.423828516063,0,1.6031853124338598
2025-03-01 11:45:00+00:00,brick:Room_101,20.926389564898553,58.77443389076634,474.89234385925903,0,1.4479257776372325
2025-03-01 12:00:00+00:00,brick:Room_101,21.299350123467594,59.24851707117381,427.9641573693251,0,1.637665822582725
2025-03-01 12:15:00+00:00,brick:Room_101,21.5819104029628,55.30767361693207,452.25774498016085,0,1.681524914304798
2025-03-01 12:30:00+00:00,brick:Room_101,21.325641594140247,56.85337326735279,479.11029351338175,0,1.4032607309516554
2025-03-01 12:45:00+00:00,brick:Room_101,21.32964157658562,57.185207344548246,473.14191894284676,0,1.6189893743932546
2025-03-01 13:00:00+00:00,brick:Room_101,21.562537757067044,55.451342945082246,450.85833471422086,0,1.3866808797910677
2025-03-01 13:15:00+00:00,brick:Room_101,21.74296766984882,58.247945490217525,440.9375249279483,0,1.8349673875698265
2025-03-01 13:30:00+00:00,brick:Room_101,21.690847471726318,55.020665297045824,473.6877977143892,0,1.3960564493203178
2025-03-01 13:45:00+00:00,brick:Room_101,22.138475444926563,55.34286755097212,466.8673744452155,0,1.7785410165779072
2025-03-01 14:00:00+00:00,brick:Room_101,22.63451061387871,55.66722651621075,784.5408744988968,1,2.7976280563730755
2025-03-01 14:15:00+00:00,brick:Room_101,22.205467721823997,53.898039478056866,430.12765882495773,0,1.732334122957937
2025-03-01 14:30:00+00:00,brick:Room_101,22.960941022248274,52.00095518931439,748.1911204576,1,2.8642654458109447
2025-03-01 14:45:00+00:00,brick:Room_101,22.453418635624423,53.31507263560339,453.8507960420897,0,1.8853671482707697
2025-03-01 15:00:00+00:00,brick:Room_101,22.643479165275483,54.68241439649732,447.93255637454,0,1.7560930318062522
2025-03-01 15:15:00+00:00,brick:Room_101,22.550290952624284,52.66708905603887,478.40478436606355,0,2.028924863119193
2025-03-01 15:30:00+00:00,brick:Room_101,22.681621601638273,51.68817824405868,458.9763773370092,0,2.165901741128704
2025-03-01 15:45:00+00:00,brick:Room_101,22.719554245492247,53.45707451008926,483.35572985431725,0,2.1676237338022286
2025-03-01 16:00:00+00:00,brick:Room_101,23.065925184593034,51.60307012477234,432.5658943020957,0,2.013336740439847
2025-03-01 16:15:00+00:00,brick:Room_101,23.22798094156602,51.05438562550212,478.4537582741905,0,2.415337380645947
2025-03-01 16:30:00+00:00,brick:Room_101,23.286188787940226,51.526778733543644,436.7770905223836,0,2.545356261718904
2025-03-01 16:45:00+00:00,brick:Room_101,23.56986549520227,51.968825360942134,469.4399015448068,0,2.956627785660399
2025-03-01 17:00:00+00:00,brick:Room_101,24.01337415954874,53.615415550959774,763.5310401867326,1,6.755437579440313
2025-03-01 17:15:00+00:00,brick:Room_101,23.60399086329683,51.48164448431504,455.8783824841547,0,2.918058208171469
2025-03-01 17:30:00+00:00,brick:Room_101,23.422951549161574,51.6316879179186,400.3828014638523,0,2.8759432247360106
2025-03-01 17:45:00+00:00,brick:Room_101,23.604874269233928,49.40402288739931,443.3215628514561,0,2.790450486015101
2025-03-01 18:00:00+00:00,brick:Room_101,24.436381471203745,48.572805850129996,811.0088498469479,1,7.184278574937471
2025-03-01 18:15:00+00:00,brick:Room_101,23.921110799676846,49.69356117034682,436.9757862192226,0,3.300211035435145
2025-03-01 18:30:00+00:00,brick:Room_101,23.803664022872944,49.5853267032438,423.7390592811008,0,3.1799308305113363
2025-03-01 18:45:00+00:00,brick:Room_101,23.883120371211504,48.02420393339185,471.15296173239835,0,3.1675022694275055
2025-03-01 19:00:00+00:00,brick:Room_101,23.704170590576013,48.99409160638078,447.4134302538269,0,3.3083651052431007
2025-03-01 19:15:00+00:00,brick:Room_101,24.50801618068547,49.594469439643575,844.329276319157,1,7.2311939158904055
2025-03-01 19:30:00+00:00,brick:Room_101,24.11644719727559,49.48380290577884,451.0473980288569,0,3.2595520980599977
2025-03-01 19:45:00+00:00,brick:Room_101,24.08199859889319,49.61799188462951,515.9167285486398,0,3.4110445603642683
2025-03-01 20:00:00+00:00,brick:Room_101,24.07509985820718,49.34915767616493,478.8375712445386,0,3.480462378947596
2025-03-01 20:15:00+00:00,brick:Room_101,24.00318389955435,48.404436069444316,479.064341704696,0,3.214649219760269
2025-03-01 20:30:00+00:00,brick:Room_101,23.983949196541847,48.43465007977853,460.8886579748091,0,3.4489451139273273
2025-03-01 20:45:00+00:00,brick:Room_101,24.462522389885446,47.67654663998797,883.1771990620397,1,7.173575206754304
2025-03-01 21:00:00+00:00,brick:Room_101,24.036675915608516,51.346175089287705,400.0,0,2.9816365733978625
2025-03-01 21:15:00+00:00,brick:Room_101,23.95700620064862,49.334559660572516,433.0254913384217,0,3.306256377184448
2025-03-01 21:30:00+00:00,brick:Room_101,23.921561892221494,49.18689913797846,437.9856396699381,0,3.168501329837437
2025-03-01 21:45:00+00:00,brick:Room_101,23.714840256665237,48.50421305306092,403.1276983988117,0,3.1239332031799742
2025-03-01 22:00:00+00:00,brick:Room_101,23.409049369588192,53.3266370600867,421.06460524461414,0,2.9097766586671456
2025-03-01 22:15:00+00:00,brick:Room_101,23.827512131368145,48.72318868751726,400.47908822693415,0,3.1740352253026036
2025-03-01 22:30:00+00:00,brick:Room_101,23.51488106218121,49.725262447525296,449.0419041075657,0,3.1131807910547935
2025-03-01 22:45:00+00:00,brick:Room_101,23.374263250351486,50.987965358669406,470.46914927122043,0,2.710030892631813
2025-03-01 23:00:00+00:00,brick:Room_101,23.518235399160194,51.47761487177385,477.66936296560823,0,2.9601345327022557
2025-03-01 23:15:00+00:00,brick:Room_101,23.25988973421227,52.19344357565841,460.36961155198105,0,2.754642146836644
2025-03-01 23:30:00+00:00,brick:Room_101,23.376513315624436,53.51656163527079,425.9150914700358,0,2.724260088728083
2025-03-01 23:45:00+00:00,brick:Room_101,23.203691358475712,52.27396778843524,401.69837103700104,0,2.7001383688248084
2025-03-02 00:00:00+00:00,brick:Room_101,23.10253539848007,50.73276304004,406.07828251496244,0,2.403080910557739
2025-03-02 00:15:00+00:00,brick:Room_101,22.679684023757922,52.03793370853985,418.27543556863753,0,2.048330358528947
2025-03-02 00:30:00+00:00,brick:Room_101,23.547158462538142,53.07329825282612,857.7785075491081,1,6.095569312733882
2025-03-02 00:45:00+00:00,brick:Room_101,22.6820665102914,55.55323445798802,446.00628755021035,0,2.1500712267177664
2025-03-02 01:00:00+00:00,brick:Room_101,23.062246519318116,51.769719155275716,850.7304158504381,1,5.904809618764456
2025-03-02 01:15:00+00:00,brick:Room_101,22.411688914133595,55.27254987417351,458.47439734170655,0,2.0474094965071203
2025-03-02 01:30:00+00:00,brick:Room_101,21.994617099505355,54.43274009013539,444.19316243001316,0,1.6186710006533827
2025-03-02 01:45:00+00:00,brick:Room_101,22.192104180182387,55.612977866894525,450.26364279352566,0,1.6301744286670332
2025-03-02 02:00:00+00:00,brick:Room_101,21.84559427377269,54.877606340036884,478.5062638167801,0,1.3232730468998586
2025-03-02 02:15:00+00:00,brick:Room_101,21.666293198663183,54.38149961922927,420.49420664499075,0,1.5649275603779962
2025-03-02 02:30:00+00:00,brick:Room_101,21.510593737627214,56.68420448860191,460.4676144573092,0,1.6666129758621964
2025-03-02 02:45:00+00:00,brick:Room_101,21.776722612216233,56.95585916462351,449.6506692880982,0,1.6132777460705916
2025-03-02 03:00:00+00:00,brick:Room_101,21.387972400741038,57.71938262950279,441.6628429757576,0,1.6626716287285932
2025-03-02 03:15:00+00:00,brick:Room_101,22.187180225881153,56.91267122936461,822.131408021649,1,5.0366787736133025
2025-03-02 03:30:00+00:00,brick:Room_101,21.154262915811977,56.57631416620672,471.9753538639252,0,1.4300071547736533
2025-03-02 03:45:00+00:00,brick:Room_101,20.859318925923056,55.783187747285396,426.3377301002893,0,1.38946479716523
2025-03-02 04:00:00+00:00,brick:Room_101,20.8325213340077,58.98324792176729,445.4459854035519,0,1.4916155300079608
2025-03-02 04:15:00+00:00,brick:Room_101,21.074231276961836,58.8420887770504,457.0302920646016,0,1.488211380604677
2025-03-02 04:30:00+00:00,brick:Room_101,20.759092415292056,57.493629414615576,443.17483129943537,0,1.5310016442808674
2025-03-02 04:45:00+00:00,brick:Room_101,20.59906527532627,58.30978648264446,464.6255333071949,0,1.4806053814446738
2025-03-02 05:00:00+00:00,brick:Room_101,20.609789171504822,58.682530112777556,457.0298004477569,0,1.4799558405409843
2025-03-02 05:15:00+00:00,brick:Room_101,20.571587795467178,57.731457526494964,495.8140310089003,0,1.3834958920541784
2025-03-02 05:30:00+00:00,brick:Room_101,20.5809031418029,58.77890116582125,411.7430216017553,0,1.6412428520327236
2025-03-02 05:45:00+00:00,brick:Room_101,20.55433565987885,58.628221245647644,446.93910025631504,0,1.5114777093365568
2025-03-02 06:00:00+00:00,brick:Room_101,20.21398389556276,59.70117760844111,427.28743721219524,0,1.4738334098572077
2025-03-02 06:15:00+00:00,brick:Room_101,20.00734736402232,59.494799451200656,465.1026863859761,0,1.3878856120126193
2025-03-02 06:30:00+00:00,brick:Room_101,20.090221160808937,58.59087129002763,409.5707027488614,0,1.300213033441337
2025-03-02 06:45:00+00:00,brick:Room_101,20.14518181699722,63.10868905365401,458.65781775562215,0,1.6961946288824015
2025-03-02 07:00:00+00:00,brick:Room_101,19.923584508490272,62.298603834969484,434.24878921629147,0,1.583195806219771
2025-03-02 07:15:00+00:00,brick:Room_101,19.894856801959282,59.949888376595396,431.64595334697464,0,1.256412323614505
2025-03-02 07:30:00+00:00,brick:Room_101,20.06867845948486,61.275574844227194,413.83754491148284,0,1.6144713451064485
2025-03-02 07:45:00+00:00,brick:Room_101,19.996984300787226,61.488111647217174,438.3731013449748,0,1.6383721755349663
2025-03-02 08:00:00+00:00,brick:Room_101,20.604919549311738,62.429303025728174,827.1125132572731,1,4.91865641834514
2025-03-02 08:15:00+00:00,brick:Room_101,19.890507853317786,60.00482750743952,449.370282911763,0,1.739716634362764
2025-03-02 08:30:00+00:00,brick:Room_101,19.982550170121513,62.25919730902177,465.69201044686184,0,1.5325079463184323
2025-03-02 08:45:00+00:00,brick:Room_101,19.899794467553292,60.22722531737106,491.61604554915687,0,1.2874764708076216
2025-03-02 09:00:00+00:00,brick:Room_101,20.201678109090583,59.19252007273207,456.59388962056437,0,1.554775350157248
2025-03-02 09:15:00+00:00,brick:Room_101,20.261427141218352,61.55054464814803,436.03001069844146,0,1.5367345952569094
2025-03-02 09:30:00+00:00,brick:Room_101,19.875312755641716,62.09218730401463,461.6813053795697,0,1.4095054726832767
2025-03-02 09:45:00+00:00,brick:Room_101,20.066827887905763,63.48672721743295,436.3925963421427,0,1.5860338255316138
2025-03-02 10:00:00+00:00,brick:Room_101,20.04346980416761,58.756482104598376,437.3894329175708,0,1.2498502100713706
2025-03-02 10:15:00+00:00,brick:Room_101,20.239557185233874,60.82752129591221,412.00268000952536,0,1.6485850241164184
2025-03-02 10:30:00+00:00,brick:Room_101,20.400777623948976,59.26835854919517,473.15643727710983,0,1.3682817444591822
2025-03-02 10:45:00+00:00,brick:Room_101,20.278873602087266,60.451069297502706,440.34993560876404,0,1.3522580812324452
2025-03-02 11:00:00+00:00,brick:Room_101,20.447507465658106,57.47805322564178,454.55245614539655,0,1.4829262841538784
2025-03-02 11:15:00+00:00,brick:Room_101,20.530714763987636,57.44075115976214,424.100951784834,0,1.5649459392065452
2025-03-02 11:30:00+00:00,brick:Room_101,20.8135672413924,57.721518786252545,460.8986907428868,0,1.5245886095390144
2025-03-02 11:45:00+00:00,brick:Room_101,20.899261184516234,58.42817825291932,430.9514690466229,0,1.3886011251341432
2025-03-02 12:00:00+00:00,brick:Room_101,20.891739366999413,57.23070248015397,446.45728195745437,0,1.4240866063212168
2025-03-02 12:15:00+00:00,brick:Room_101,21.741945750382907,58.444597354010114,858.2648907601418,1,1.9300436478933807
2025-03-02 12:30:00+00:00,brick:Room_101,21.15263112258173,58.52837413610004,469.7689828058132,0,1.4662980147555196
2025-03-02 12:45:00+00:00,brick:Room_101,21.31637280284477,57.64812984131339,449.4492481870765,0,1.6612531821766365
2025-03-02 13:00:00+00:00,brick:Room_101,22.333379723339743,58.495459438208165,755.796724182332,1,2.399402310359187
2025-03-02 13:15:00+00:00,brick:Room_101,21.810888513736295,56.66953388744318,524.820264251516,0,1.628912138213918
2025-03-02 13:30:00+00:00,brick:Room_101,21.54401043002076,54.32288110091211,493.6464742568284,0,1.7183102006589288
2025-03-02 13:45:00+00:00,brick:Room_101,21.993653604221592,57.02847059162687,468.0668706222075,0,1.411797222144455
2025-03-02 14:00:00+00:00,brick:Room_101,22.12170948317374,54.2738125172728,431.1699054602257,0,1.58155254689806
2025-03-02 14:15:00+00:00,brick:Room_101,21.958566765147392,55.700083424241825,447.16019595745087,0,1.8256789291593742
2025-03-02 14:30:00+00:00,brick:Room_101,22.383869031003332,56.10532390654582,436.41448925558706,0,2.0621336396999905
2025-03-02 14:45:00+00:00,brick:Room_101,22.62087043179414,54.37748368077971,481.5963984774097,0,1.8079227097428716
2025-03-02 15:00:00+00:00,brick:Room_101,22.349256369268378,51.6516951535873,456.56257227129583,0,1.8724029797506763
2025-03-02 15:15:00+00:00,brick:Room_101,22.50525350745418,51.96950860836928,430.3959035410042,0,1.9548121555597175
2025-03-02 15:30:00+00:00,brick:Room_101,22.918016084756704,54.291192766071624,438.2311225218805,0,2.450182442909848
2025-03-02 15:45:00+00:00,brick:Room_101,22.92530167706185,52.14332063591461,478.0297035642476,0,2.221024694232906
2025-03-02 16:00:00+00:00,brick:Room_101,23.08272144128593,52.095488241930596,490.002446170512,0,2.348508041351236
2025-03-02 16:15:00+00:00,brick:Room_101,23.16222884849928,52.57716790127871,488.2082890871561,0,2.4445953563553093
2025-03-02 16:30:00+00:00,brick:Room_101,23.276127246156666,52.183018860444065,468.9258016263494,0,2.5627252396112343
2025-03-02 16:45:00+00:00,brick:Room_101,23.119720810953478,51.37848488426214,443.6843782799341,0,2.630047354879482
2025-03-02 17:00:00+00:00,brick:Room_101,24.171311218366313,50.506957267416155,718.962154366772,1,6.67699992055735
2025-03-02 17:15:00+00:00,brick:Room_101,23.67911811382212,50.11375902024731,457.42900059520554,0,2.9178142174460104
2025-03-02 17:30:00+00:00,brick:Room_101,23.552298068972267,51.2693585486022,449.95428102889747,0,2.6287164034998236
2025-03-02 17:45:00+00:00,brick:Room_101,23.65641768213301,50.675465763466086,453.4995524080338,0,3.1418435874315658
2025-03-02 18:00:00+00:00,brick:Room_101,24.102384682185523,49.495087576552024,801.3474336758302,1,6.982800728881642
2025-03-02 18:15:00+00:00,brick:Room_101,23.870883696468052,50.91729832639564,416.84344595127106,0,3.1347343121916795
2025-03-02 18:30:00+00:00,brick:Room_101,23.933567681279694,49.30188186677654,463.9352139212796,0,3.1955185084297413
2025-03-02 18:45:00+00:00,brick:Room_101,24.484531606440317,48.296424613828094,852.1246478299599,1,7.204061731138721
2025-03-02 19:00:00+00:00,brick:Room_101,24.100504656558712,48.29368020358157,467.0584695514915,0,3.6116264920095795
2025-03-02 19:15:00+00:00,brick:Room_101,23.91145897615947,47.9407993140089,473.66442508933466,0,3.2816046906781104
2025-03-02 19:30:00+00:00,brick:Room_101,24.067580611631662,48.72443881183272,465.1012911230406,0,3.2561912590972293
2025-03-02 19:45:00+00:00,brick:Room_101,23.84276819567339,50.49331559457181,439.74926471152725,0,2.915667990308085
2025-03-02 20:00:00+00:00,brick:Room_101,23.996467177368864,48.03388578276339,448.2290788020977,0,3.129551520232454
2025-03-02 20:15:00+00:00,brick:Room_101,23.96956470779178,49.239017373790105,452.2781216813344,0,3.2835911545594714
2025-03-02 20:30:00+00:00,brick:Room_101,24.016685911053763,48.26330361700425,452.6924862276655,0,3.2167181914682677
2025-03-02 20:45:00+00:00,brick:Room_101,23.90614152148146,48.80291746805489,474.95544139929325,0,3.244772525231927
2025-03-02 21:00:00+00:00,brick:Room_101,23.912130763227385,47.392395587883286,466.0917188255623,0,3.137979084469211
2025-03-02 21:15:00+00:00,brick:Room_101,24.017767334706438,49.053773348041524,501.93358598924885,0,3.157268636541632
2025-03-02 21:30:00+00:00,brick:Room_101,23.78224442943684,49.224276349166324,505.1617244971168,0,2.927465241775196
2025-03-02 21:45:00+00:00,brick:Room_101,23.552758917954574,50.2671090836467,451.9912395653481,0,3.1318362025651005
2025-03-02 22:00:00+00:00,brick:Room_101,23.994488393199692,50.071784673199815,400.0,0,3.428387716257269
2025-03-02 22:15:00+00:00,brick:Room_101,23.870157336408663,48.57311177624228,480.92081165318166,0,3.442719295541991
2025-03-02 22:30:00+00:00,brick:Room_101,23.392867276316625,51.54091785110484,436.4905915253236,0,2.834573183798228
2025-03-02 22:45:00+00:00,brick:Room_101,23.60713578574473,50.74132480339253,429.96290195422483,0,2.881923495878032
2025-03-02 23:00:00+00:00,brick:Room_101,23.338767346790394,50.9954315334937,440.0388681252658,0,2.903391750484846
2025-03-02 23:15:00+00:00,brick:Room_101,23.358214712499798,51.03290628533742,438.83392382963484,0,2.7174330410455534
2025-03-02 23:30:00+00:00,brick:Room_101,23.86165647736947,50.72612248928101,815.3067452526349,1,6.608617095176075
2025-03-02 23:45:00+00:00,brick:Room_101,23.075979295991758,51.92794140958085,411.0141055218444,0,2.461957709531254
2025-03-03 00:00:00+00:00,brick:Room_101,22.882435150162042,52.5707061231143,423.05698135521,0,1.8521560022532357
2025-03-03 00:15:00+00:00,brick:Room_101,22.780996222590563,50.24999302907133,458.5789638549354,0,2.443606852175735
2025-03-03 00:30:00+00:00,brick:Room_101,22.627938077407993,52.05738640099415,465.5736007603327,0,2.138794861560857
2025-03-03 00:45:00+00:00,brick:Room_101,22.518105599371754,52.76542684369672,466.0385411234003,0,2.015768498564855
2025-03-03 01:00:00+00:00,brick:Room_101,22.50756134669764,53.75449045621801,430.3240930266675,0,1.9475388026872906
2025-03-03 01:15:00+00:00,brick:Room_101,22.282816645665644,55.26143127501578,425.543358768344,0,1.7790491541569993
2025-03-03 01:30:00+00:00,brick:Room_101,22.363360194296995,53.29075386916355,437.33412915530204,0,1.737432334490358
2025-03-03 01:45:00+00:00,brick:Room_101,22.353893181760675,54.01002700843774,455.99681880711813,0,1.9109907664306982
2025-03-03 02:00:00+00:00,brick:Room_101,21.912992013794494,54.38495906722414,487.1369342318137,0,1.30393524834013
2025-03-03 02:15:00+00:00,brick:Room_101,22.50510441662002,54.430585667255414,785.133310334895,1,5.382504239828601
2025-03-03 02:30:00+00:00,brick:Room_101,21.813900382105338,55.366533359185595,444.4817810760408,0,1.5842360205856656
2025-03-03 02:45:00+00:00,brick:Room_101,21.680619696605635,57.095504596082336,416.6830389743699,0,1.4701996299265645
2025-03-03 03:00:00+00:00,brick:Room_101,21.49375519998237,55.28831167617791,408.69393306616274,0,1.5556301688706538
2025-03-03 03:15:00+00:00,brick:Room_101,22.068523432147636,57.44201406600246,824.1739161336204,1,4.812970930097735
2025-03-03 03:30:00+00:00,brick:Room_101,21.30697047817192,55.25381791816854,463.6156143624835,0,1.3551259843656054
2025-03-03 03:45:00+00:00,brick:Room_101,20.9297732562129,56.98012654558336,461.23583789868155,0,1.535507568153959
2025-03-03 04:00:00+00:00,brick:Room_101,21.73037340965839,57.604612839738415,823.0256459932748,1,5.0017824481931585
2025-03-03 04:15:00+00:00,brick:Room_101,21.021953159550804,60.34325300561449,438.0070275808466,0,1.2187701516747433
2025-03-03 04:30:00+00:00,brick:Room_101,20.66798422635577,58.3228058083491,439.1840620916618,0,1.578303095266615
2025-03-03 04:45:00+00:00,brick:Room_101,20.686999045117002,56.31458272245931,504.64326541806435,0,1.4185197749435494
2025-03-03 05:00:00+00:00,brick:Room_101,20.688285786548565,56.84397399888579,443.8357236435106,0,1.4710790869038881
2025-03-03 05:15:00+00:00,brick:Room_101,20.464923312105142,59.55187434848988,468.3783028263523,0,1.2990723114652445
2025-03-03 05:30:00+00:00,brick:Room_101,20.57424002658243,60.4966450686953,450.15953852408285,0,1.3722574139719939
2025-03-03 05:45:00+00:00,brick:Room_101,20.691641649587815,60.43936470296797,403.7935367480396,0,1.6449187988295466
2025-03-03 06:00:00+00:00,brick:Room_101,20.150051287535874,60.397236549667824,400.0,0,1.504929506097032
2025-03-03 06:15:00+00:00,brick:Room_101,19.999097826461558,61.77594796620293,435.5253945015024,0,1.4425832397435663
2025-03-03 06:30:00+00:00,brick:Room_101,20.19781372431816,59.89576773018317,476.4025312917497,0,1.4825267471053447
2025-03-03 06:45:00+00:00,brick:Room_101,20.21437411677871,61.75547344420282,469.7072914159001,0,1.5733817736996452
2025-03-03 07:00:00+00:00,brick:Room_101,20.03351839134515,58.83713709570271,472.85192910560085,0,1.5660741744245006
2025-03-03 07:15:00+00:00,brick:Room_101,20.256418538691694,59.7987742828937,425.3238455265921,0,1.4887459499404798
2025-03-03 07:30:00+00:00,brick:Room_101,20.41631940729389,58.780219494324676,840.3968122530579,1,5.0639438666345
2025-03-03 07:45:00+00:00,brick:Room_101,20.108219946977535,60.657339178627865,425.8776674953404,0,1.645569395536
2025-03-03 08:00:00+00:00,brick:Room_101,20.50912087688617,60.94448653928039,805.3206099667492,1,4.96200580436956
2025-03-03 08:15:00+00:00,brick:Room_101,20.86218883945389,61.12407533010344,812.255949955525,1,4.908191767436511
2025-03-03 08:30:00+00:00,brick:Room_101,20.315987580227596,61.02292919170742,445.65315449213534,0,1.5985981642679308
2025-03-03 08:45:00+00:00,brick:Room_101,20.52343095102604,59.7716476854453,869.7840434365539,1,4.947140113270178
2025-03-03 09:00:00+00:00,brick:Room_101,20.58571477703558,60.56726594443855,829.3950571792489,1,5.059120010770893
2025-03-03 09:15:00+00:00,brick:Room_101,20.83507792405676,58.88464477464373,822.8284111021256,1,5.034934206510746
2025-03-03 09:30:00+00:00,brick:Room_101,20.694171337509,62.17915196522642,865.2212467051563,1,4.747261914787341
2025-03-03 09:45:00+00:00,brick:Room_101,20.79944283424479,60.01688516171853,861.2848535779062,1,4.7371055243887445
2025-03-03 10:00:00+00:00,brick:Room_101,20.871757455512483,59.6094890798542,960.5190942806785,1,1.9948125683393887
2025-03-03 10:15:00+00:00,brick:Room_101,20.649109801965263,61.89554606794817,895.9277541586104,1,2.246420803510038
