ts,zone_id,temp_int_c,rh_int_pct,co2_ppm,pir_bin,power_total_kw,presence,level
2025-03-01 12:00:00+00:00,brick:Room_101,21.299350123467597,59.24851707117381,427.9641573693251,0,1.637665822582725,0,low
2025-03-01 12:15:00+00:00,brick:Room_101,21.5819104029628,55.30767361693207,452.2577449801609,0,1.681524914304798,0,low
2025-03-01 12:30:00+00:00,brick:Room_101,21.325641594140247,56.85337326735279,479.11029351338175,0,1.4032607309516554,0,low
2025-03-01 12:45:00+00:00,brick:Room_101,21.32964157658562,57.185207344548246,473.1419189428468,0,1.6189893743932546,0,low
2025-03-01 13:00:00+00:00,brick:Room_101,21.562537757067044,55.451342945082246,450.85833471422086,0,1.3866808797910677,0,low
2025-03-01 13:15:00+00:00,brick:Room_101,21.74296766984882,58.247945490217525,440.9375249279483,0,1.8349673875698265,0,low
2025-03-01 13:30:00+00:00,brick:Room_101,21.69084747172632,55.020665297045824,473.6877977143892,0,1.3960564493203178,0,low
2025-03-01 13:45:00+00:00,brick:Room_101,22.138475444926563,55.34286755097212,466.8673744452155,0,1.7785410165779072,0,low
2025-03-01 14:00:00+00:00,brick:Room_101,22.63451061387871,55.66722651621075,784.5408744988968,1,2.7976280563730755,1,normal
2025-03-01 14:15:00+00:00,brick:Room_101,22.205467721824,53.89803947805687,430.1276588249577,0,1.732334122957937,0,low
2025-03-01 14:30:00+00:00,brick:Room_101,22.960941022248274,52.00095518931439,748.1911204576,1,2.8642654458109447,1,normal
2025-03-01 14:45:00+00:00,brick:Room_101,22.453418635624423,53.31507263560339,453.8507960420897,0,1.8853671482707697,0,low
2025-03-01 15:00:00+00:00,brick:Room_101,22.643479165275483,54.68241439649732,447.93255637454,0,1.7560930318062522,0,low
2025-03-01 15:15:00+00:00,brick:Room_101,22.550290952624284,52.66708905603887,478.4047843660636,0,2.028924863119193,0,low
2025-03-01 15:30:00+00:00,brick:Room_101,22.681621601638277,51.68817824405868,458.9763773370092,0,2.165901741128704,0,low
2025-03-01 15:45:00+00:00,brick:Room_101,22.719554245492247,53.45707451008926,483.3557298543173,0,2.1676237338022286,0,low
2025-03-01 16:00:00+00:00,brick:Room_101,23.065925184593038,51.60307012477234,432.5658943020957,0,2.013336740439847,0,low
2025-03-01 16:15:00+00:00,brick:Room_101,23.22798094156602,51.05438562550212,478.4537582741905,0,2.415337380645947,0,low
2025-03-01 16:30:00+00:00,brick:Room_101,23.286188787940223,51.52677873354365,436.7770905223836,0,2.545356261718904,0,low
2025-03-01 16:45:00+00:00,brick:Room_101,23.56986549520227,51.96882536094213,469.4399015448068,0,2.956627785660399,0,low
2025-03-01 17:00:00+00:00,brick:Room_101,24.01337415954874,53.615415550959774,763.5310401867326,1,6.755437579440313,1,high
2025-03-01 17:15:00+00:00,brick:Room_101,23.60399086329683,51.48164448431504,455.8783824841547,0,2.918058208171469,0,low
2025-03-01 17:30:00+00:00,brick:Room_101,23.42295154916157,51.6316879179186,400.3828014638523,0,2.8759432247360106,0,low
2025-03-01 17:45:00+00:00,brick:Room_101,23.604874269233928,49.40402288739931,443.3215628514561,0,2.790450486015101,0,low
2025-03-01 18:00:00+00:00,brick:Room_101,24.436381471203745,48.57280585013,811.0088498469479,1,7.184278574937471,1,normal
2025-03-01 18:15:00+00:00,brick:Room_101,23.92111079967685,49.69356117034682,436.9757862192226,0,3.300211035435145,0,low
2025-03-01 18:30:00+00:00,brick:Room_101,23.803664022872944,49.5853267032438,423.7390592811008,0,3.1799308305113363,0,low
2025-03-01 18:45:00+00:00,brick:Room_101,23.883120371211504,48.02420393339185,471.1529617323984,0,3.167502269427505,0,low
2025-03-01 19:00:00+00:00,brick:Room_101,23.704170590576013,48.99409160638078,447.4134302538269,0,3.3083651052431007,0,low
2025-03-01 19:15:00+00:00,brick:Room_101,24.50801618068547,49.594469439643575,844.329276319157,1,7.231193915890405,0,low
2025-03-01 19:30:00+00:00,brick:Room_101,24.11644719727559,49.48380290577884,451.0473980288569,0,3.2595520980599977,0,low
2025-03-01 19:45:00+00:00,brick:Room_101,24.08199859889319,49.61799188462951,515.9167285486398,0,3.4110445603642683,0,low
2025-03-01 20:00:00+00:00,brick:Room_101,24.07509985820718,49.34915767616493,478.8375712445386,0,3.480462378947596,0,low
2025-03-01 20:15:00+00:00,brick:Room_101,24.00318389955435,48.40443606944432,479.064341704696,0,3.214649219760269,0,low
2025-03-01 20:30:00+00:00,brick:Room_101,23.983949196541847,48.43465007977853,460.8886579748091,0,3.4489451139273277,0,low
2025-03-01 20:45:00+00:00,brick:Room_101,24.462522389885446,47.67654663998797,883.1771990620397,1,7.173575206754304,0,low
2025-03-01 21:00:00+00:00,brick:Room_101,24.03667591560852,51.346175089287705,400.0,0,2.9816365733978625,0,low
2025-03-01 21:15:00+00:00,brick:Room_101,23.95700620064862,49.33455966057252,433.0254913384217,0,3.306256377184448,0,low
2025-03-01 21:30:00+00:00,brick:Room_101,23.921561892221494,49.18689913797846,437.9856396699381,0,3.168501329837437,0,low
2025-03-01 21:45:00+00:00,brick:Room_101,23.71484025666524,48.50421305306092,403.1276983988117,0,3.1239332031799742,0,low
2025-03-01 22:00:00+00:00,brick:Room_101,23.409049369588192,53.3266370600867,421.0646052446141,0,2.9097766586671456,0,low
2025-03-01 22:15:00+00:00,brick:Room_101,23.827512131368145,48.72318868751726,400.47908822693415,0,3.174035225302604,0,low
2025-03-01 22:30:00+00:00,brick:Room_101,23.51488106218121,49.725262447525296,449.0419041075657,0,3.113180791054793,0,low
2025-03-01 22:45:00+00:00,brick:Room_101,23.37426325035149,50.987965358669406,470.4691492712204,0,2.710030892631813,0,low
2025-03-01 23:00:00+00:00,brick:Room_101,23.518235399160197,51.47761487177385,477.6693629656082,0,2.960134532702256,0,low
2025-03-01 23:15:00+00:00,brick:Room_101,23.25988973421227,52.19344357565841,460.36961155198105,0,2.754642146836644,0,low
2025-03-01 23:30:00+00:00,brick:Room_101,23.37651331562444,53.51656163527079,425.9150914700358,0,2.724260088728083,0,low
2025-03-01 23:45:00+00:00,brick:Room_101,23.203691358475712,52.27396778843524,401.698371037001,0,2.7001383688248084,0,low
2025-03-02 00:00:00+00:00,brick:Room_101,23.10253539848007,50.73276304004,406.0782825149624,0,2.403080910557739,0,low
2025-03-02 00:15:00+00:00,brick:Room_101,22.67968402375792,52.03793370853985,418.27543556863753,0,2.048330358528947,0,low
2025-03-02 00:30:00+00:00,brick:Room_101,23.547158462538142,53.07329825282612,857.7785075491081,1,6.095569312733882,0,low
2025-03-02 00:45:00+00:00,brick:Room_101,22.6820665102914,55.55323445798802,446.0062875502104,0,2.1500712267177664,0,low
2025-03-02 01:00:00+00:00,brick:Room_101,23.06224651931812,51.76971915527572,850.7304158504381,1,5.904809618764456,0,low
2025-03-02 01:15:00+00:00,brick:Room_101,22.411688914133595,55.27254987417351,458.47439734170655,0,2.0474094965071203,0,low
2025-03-02 01:30:00+00:00,brick:Room_101,21.994617099505355,54.43274009013539,444.1931624300132,0,1.6186710006533829,0,low
2025-03-02 01:45:00+00:00,brick:Room_101,22.192104180182387,55.612977866894525,450.26364279352566,0,1.6301744286670332,0,low
2025-03-02 02:00:00+00:00,brick:Room_101,21.84559427377269,54.87760634003688,478.5062638167801,0,1.3232730468998586,0,low
2025-03-02 02:15:00+00:00,brick:Room_101,21.666293198663183,54.38149961922927,420.4942066449908,0,1.5649275603779962,0,low
2025-03-02 02:30:00+00:00,brick:Room_101,21.51059373762721,56.68420448860191,460.4676144573092,0,1.6666129758621964,0,low
2025-03-02 02:45:00+00:00,brick:Room_101,21.776722612216236,56.95585916462351,449.6506692880982,0,1.6132777460705916,0,low
2025-03-02 03:00:00+00:00,brick:Room_101,21.38797240074104,57.71938262950279,441.6628429757576,0,1.6626716287285932,0,low
2025-03-02 03:15:00+00:00,brick:Room_101,22.187180225881157,56.91267122936461,822.131408021649,1,5.036678773613303,0,low
2025-03-02 03:30:00+00:00,brick:Room_101,21.154262915811977,56.57631416620672,471.9753538639252,0,1.4300071547736533,0,low
2025-03-02 03:45:00+00:00,brick:Room_101,20.859318925923056,55.7831877472854,426.3377301002893,0,1.38946479716523,0,low
2025-03-02 04:00:00+00:00,brick:Room_101,20.8325213340077,58.98324792176729,445.4459854035519,0,1.4916155300079608,0,low
2025-03-02 04:15:00+00:00,brick:Room_101,21.07423127696184,58.8420887770504,457.0302920646016,0,1.488211380604677,0,low
2025-03-02 04:30:00+00:00,brick:Room_101,20.759092415292056,57.493629414615576,443.17483129943537,0,1.5310016442808674,0,low
2025-03-02 04:45:00+00:00,brick:Room_101,20.59906527532627,58.30978648264446,464.6255333071949,0,1.4806053814446738,0,low
2025-03-02 05:00:00+00:00,brick:Room_101,20.609789171504826,58.68253011277756,457.0298004477569,0,1.4799558405409845,0,low
2025-03-02 05:15:00+00:00,brick:Room_101,20.571587795467178,57.73145752649496,495.8140310089003,0,1.3834958920541784,0,low
2025-03-02 05:30:00+00:00,brick:Room_101,20.5809031418029,58.77890116582125,411.7430216017553,0,1.6412428520327236,0,low
2025-03-02 05:45:00+00:00,brick:Room_101,20.55433565987885,58.62822124564765,446.93910025631504,0,1.5114777093365568,0,low
2025-03-02 06:00:00+00:00,brick:Room_101,20.21398389556276,59.70117760844111,427.2874372121952,0,1.4738334098572077,0,low
2025-03-02 06:15:00+00:00,brick:Room_101,20.00734736402232,59.494799451200656,465.1026863859761,0,1.3878856120126193,0,low
2025-03-02 06:30:00+00:00,brick:Room_101,20.090221160808937,58.59087129002763,409.5707027488614,0,1.300213033441337,0,low
2025-03-02 06:45:00+00:00,brick:Room_101,20.14518181699722,63.10868905365401,458.65781775562215,0,1.6961946288824017,0,low
2025-03-02 07:00:00+00:00,brick:Room_101,19.923584508490272,62.29860383496949,434.2487892162914,0,1.583195806219771,0,low
2025-03-02 07:15:00+00:00,brick:Room_101,19.89485680195928,59.9498883765954,431.6459533469746,0,1.256412323614505,0,low
2025-03-02 07:30:00+00:00,brick:Room_101,20.06867845948486,61.2755748442272,413.8375449114829,0,1.6144713451064483,0,low
2025-03-02 07:45:00+00:00,brick:Room_101,19.996984300787226,61.48811164721717,438.3731013449748,0,1.6383721755349665,0,low
2025-03-02 08:00:00+00:00,brick:Room_101,20.604919549311735,62.429303025728174,827.1125132572731,1,4.91865641834514,1,normal
2025-03-02 08:15:00+00:00,brick:Room_101,19.890507853317786,60.00482750743952,449.370282911763,0,1.739716634362764,0,low
2025-03-02 08:30:00+00:00,brick:Room_101,19.982550170121517,62.25919730902177,465.6920104468618,0,1.5325079463184323,0,low
2025-03-02 08:45:00+00:00,brick:Room_101,19.89979446755329,60.22722531737106,491.61604554915687,0,1.2874764708076216,0,low
2025-03-02 09:00:00+00:00,brick:Room_101,20.201678109090583,59.19252007273207,456.5938896205644,0,1.554775350157248,0,low
2025-03-02 09:15:00+00:00,brick:Room_101,20.261427141218352,61.55054464814803,436.0300106984415,0,1.5367345952569094,0,low
2025-03-02 09:30:00+00:00,brick:Room_101,19.87531275564172,62.09218730401463,461.6813053795697,0,1.4095054726832767,0,low
2025-03-02 09:45:00+00:00,brick:Room_101,20.066827887905763,63.48672721743295,436.3925963421427,0,1.5860338255316138,0,low
2025-03-02 10:00:00+00:00,brick:Room_101,20.04346980416761,58.756482104598376,437.3894329175708,0,1.2498502100713706,0,low
2025-03-02 10:15:00+00:00,brick:Room_101,20.239557185233878,60.82752129591221,412.00268000952536,0,1.6485850241164184,0,low
2025-03-02 10:30:00+00:00,brick:Room_101,20.400777623948976,59.26835854919517,473.1564372771098,0,1.3682817444591822,0,low
2025-03-02 10:45:00+00:00,brick:Room_101,20.278873602087263,60.45106929750271,440.349935608764,0,1.3522580812324452,0,low
2025-03-02 11:00:00+00:00,brick:Room_101,20.447507465658106,57.47805322564178,454.55245614539655,0,1.4829262841538784,0,low
2025-03-02 11:15:00+00:00,brick:Room_101,20.53071476398764,57.44075115976214,424.100951784834,0,1.5649459392065452,0,low
2025-03-02 11:30:00+00:00,brick:Room_101,20.8135672413924,57.72151878625255,460.8986907428868,0,1.5245886095390144,0,low
2025-03-02 11:45:00+00:00,brick:Room_101,20.899261184516234,58.42817825291932,430.9514690466229,0,1.3886011251341432,0,low
2025-03-02 12:00:00+00:00,brick:Room_101,20.891739366999413,57.23070248015397,446.4572819574544,0,1.4240866063212168,0,low
2025-03-02 12:15:00+00:00,brick:Room_101,21.741945750382907,58.444597354010114,858.2648907601418,1,1.930043647893381,1,med
2025-03-02 12:30:00+00:00,brick:Room_101,21.15263112258173,58.52837413610004,469.7689828058132,0,1.4662980147555196,0,low
2025-03-02 12:45:00+00:00,brick:Room_101,21.31637280284477,57.64812984131339,449.4492481870765,0,1.6612531821766363,0,low
2025-03-02 13:00:00+00:00,brick:Room_101,22.333379723339743,58.495459438208165,755.796724182332,1,2.399402310359187,1,med
2025-03-02 13:15:00+00:00,brick:Room_101,21.81088851373629,56.66953388744318,524.820264251516,0,1.628912138213918,0,low
2025-03-02 13:30:00+00:00,brick:Room_101,21.54401043002076,54.32288110091211,493.6464742568284,0,1.7183102006589288,0,low
2025-03-02 13:45:00+00:00,brick:Room_101,21.993653604221592,57.02847059162687,468.0668706222075,0,1.411797222144455,0,low
2025-03-02 14:00:00+00:00,brick:Room_101,22.12170948317374,54.2738125172728,431.1699054602257,0,1.58155254689806,0,low
2025-03-02 14:15:00+00:00,brick:Room_101,21.958566765147392,55.70008342424183,447.16019595745087,0,1.8256789291593745,0,low
2025-03-02 14:30:00+00:00,brick:Room_101,22.38386903100333,56.10532390654582,436.4144892555871,0,2.0621336396999905,0,low
2025-03-02 14:45:00+00:00,brick:Room_101,22.62087043179414,54.37748368077971,481.5963984774097,0,1.807922709742872,0,low
2025-03-02 15:00:00+00:00,brick:Room_101,22.349256369268375,51.6516951535873,456.56257227129583,0,1.8724029797506765,0,low
2025-03-02 15:15:00+00:00,brick:Room_101,22.50525350745418,51.96950860836928,430.3959035410042,0,1.954812155559717,0,low
2025-03-02 15:30:00+00:00,brick:Room_101,22.918016084756704,54.29119276607162,438.2311225218805,0,2.450182442909848,0,low
2025-03-02 15:45:00+00:00,brick:Room_101,22.92530167706185,52.14332063591461,478.0297035642476,0,2.221024694232906,0,low
2025-03-02 16:00:00+00:00,brick:Room_101,23.08272144128593,52.0954882419306,490.002446170512,0,2.348508041351236,0,low
2025-03-02 16:15:00+00:00,brick:Room_101,23.16222884849928,52.57716790127871,488.2082890871561,0,2.4445953563553093,0,low
2025-03-02 16:30:00+00:00,brick:Room_101,23.276127246156666,52.18301886044407,468.9258016263494,0,2.5627252396112343,0,low
2025-03-02 16:45:00+00:00,brick:Room_101,23.11972081095348,51.37848488426214,443.6843782799341,0,2.630047354879482,0,low
2025-03-02 17:00:00+00:00,brick:Room_101,24.171311218366316,50.50695726741616,718.962154366772,1,6.67699992055735,1,normal
2025-03-02 17:15:00+00:00,brick:Room_101,23.67911811382212,50.11375902024731,457.4290005952056,0,2.9178142174460104,0,low
2025-03-02 17:30:00+00:00,brick:Room_101,23.552298068972267,51.2693585486022,449.9542810288975,0,2.628716403499824,0,low
2025-03-02 17:45:00+00:00,brick:Room_101,23.65641768213301,50.675465763466086,453.4995524080338,0,3.1418435874315658,0,low
2025-03-02 18:00:00+00:00,brick:Room_101,24.102384682185523,49.49508757655202,801.3474336758302,1,6.982800728881642,1,med
2025-03-02 18:15:00+00:00,brick:Room_101,23.87088369646805,50.91729832639564,416.8434459512711,0,3.1347343121916795,0,low
2025-03-02 18:30:00+00:00,brick:Room_101,23.93356768127969,49.30188186677654,463.9352139212796,0,3.1955185084297413,0,low
2025-03-02 18:45:00+00:00,brick:Room_101,24.48453160644032,48.296424613828094,852.1246478299599,1,7.204061731138721,0,low
2025-03-02 19:00:00+00:00,brick:Room_101,24.100504656558712,48.29368020358157,467.0584695514915,0,3.61162649200958,0,low
2025-03-02 19:15:00+00:00,brick:Room_101,23.91145897615947,47.9407993140089,473.66442508933466,0,3.2816046906781104,0,low
2025-03-02 19:30:00+00:00,brick:Room_101,24.067580611631666,48.72443881183272,465.1012911230406,0,3.2561912590972293,0,low
2025-03-02 19:45:00+00:00,brick:Room_101,23.84276819567339,50.49331559457181,439.7492647115273,0,2.915667990308085,0,low
2025-03-02 20:00:00+00:00,brick:Room_101,23.996467177368864,48.03388578276339,448.2290788020977,0,3.129551520232454,0,low
2025-03-02 20:15:00+00:00,brick:Room_101,23.96956470779178,49.239017373790105,452.2781216813344,0,3.283591154559472,0,low
2025-03-02 20:30:00+00:00,brick:Room_101,24.016685911053763,48.26330361700425,452.6924862276655,0,3.216718191468268,0,low
2025-03-02 20:45:00+00:00,brick:Room_101,23.90614152148146,48.80291746805489,474.9554413992933,0,3.244772525231927,0,low
2025-03-02 21:00:00+00:00,brick:Room_101,23.912130763227385,47.392395587883286,466.0917188255623,0,3.137979084469211,0,low
2025-03-02 21:15:00+00:00,brick:Room_101,24.01776733470644,49.05377334804152,501.93358598924885,0,3.157268636541632,0,low
2025-03-02 21:30:00+00:00,brick:Room_101,23.78224442943684,49.22427634916632,505.1617244971168,0,2.927465241775196,0,low
2025-03-02 21:45:00+00:00,brick:Room_101,23.552758917954574,50.2671090836467,451.9912395653481,0,3.1318362025651005,0,low
2025-03-02 22:00:00+00:00,brick:Room_101,23.99448839319969,50.071784673199815,400.0,0,3.428387716257269,0,low
2025-03-02 22:15:00+00:00,brick:Room_101,23.870157336408663,48.57311177624228,480.92081165318166,0,3.442719295541991,0,low
2025-03-02 22:30:00+00:00,brick:Room_101,23.392867276316625,51.54091785110484,436.4905915253236,0,2.834573183798228,0,low
2025-03-02 22:45:00+00:00,brick:Room_101,23.60713578574473,50.74132480339253,429.9629019542248,0,2.881923495878032,0,low
2025-03-02 23:00:00+00:00,brick:Room_101,23.338767346790394,50.9954315334937,440.0388681252658,0,2.903391750484846,0,low
2025-03-02 23:15:00+00:00,brick:Room_101,23.3582147124998,51.03290628533742,438.8339238296349,0,2.7174330410455534,0,low
2025-03-02 23:30:00+00:00,brick:Room_101,23.86165647736947,50.72612248928101,815.3067452526349,1,6.608617095176075,0,low
2025-03-02 23:45:00+00:00,brick:Room_101,23.07597929599176,51.92794140958085,411.0141055218444,0,2.461957709531254,0,low
2025-03-03 00:00:00+00:00,brick:Room_101,22.88243515016204,52.5707061231143,423.05698135521,0,1.852156002253236,0,low
2025-03-03 00:15:00+00:00,brick:Room_101,22.780996222590563,50.24999302907133,458.5789638549354,0,2.443606852175735,0,low
2025-03-03 00:30:00+00:00,brick:Room_101,22.627938077407997,52.05738640099415,465.5736007603327,0,2.138794861560857,0,low
2025-03-03 00:45:00+00:00,brick:Room_101,22.518105599371754,52.76542684369672,466.0385411234003,0,2.015768498564855,0,low
2025-03-03 01:00:00+00:00,brick:Room_101,22.50756134669764,53.75449045621801,430.3240930266675,0,1.9475388026872904,0,low
2025-03-03 01:15:00+00:00,brick:Room_101,22.282816645665644,55.26143127501578,425.543358768344,0,1.7790491541569993,0,low
2025-03-03 01:30:00+00:00,brick:Room_101,22.363360194296995,53.29075386916355,437.3341291553021,0,1.737432334490358,0,low
2025-03-03 01:45:00+00:00,brick:Room_101,22.353893181760675,54.01002700843774,455.9968188071181,0,1.9109907664306984,0,low
2025-03-03 02:00:00+00:00,brick:Room_101,21.912992013794494,54.38495906722414,487.1369342318137,0,1.30393524834013,0,low
2025-03-03 02:15:00+00:00,brick:Room_101,22.50510441662002,54.43058566725541,785.133310334895,1,5.382504239828601,0,low
2025-03-03 02:30:00+00:00,brick:Room_101,21.813900382105334,55.3665333591856,444.4817810760408,0,1.5842360205856656,0,low
2025-03-03 02:45:00+00:00,brick:Room_101,21.680619696605635,57.095504596082336,416.6830389743699,0,1.4701996299265645,0,low
2025-03-03 03:00:00+00:00,brick:Room_101,21.49375519998237,55.28831167617791,408.69393306616274,0,1.5556301688706538,0,low
2025-03-03 03:15:00+00:00,brick:Room_101,22.06852343214764,57.44201406600246,824.1739161336204,1,4.812970930097735,0,low
2025-03-03 03:30:00+00:00,brick:Room_101,21.30697047817192,55.25381791816854,463.6156143624835,0,1.3551259843656054,0,low
2025-03-03 03:45:00+00:00,brick:Room_101,20.9297732562129,56.98012654558336,461.2358378986816,0,1.535507568153959,0,low
2025-03-03 04:00:00+00:00,brick:Room_101,21.73037340965839,57.604612839738415,823.0256459932748,1,5.001782448193159,0,low
2025-03-03 04:15:00+00:00,brick:Room_101,21.021953159550804,60.34325300561449,438.0070275808466,0,1.2187701516747431,0,low
2025-03-03 04:30:00+00:00,brick:Room_101,20.66798422635577,58.3228058083491,439.1840620916618,0,1.578303095266615,0,low
2025-03-03 04:45:00+00:00,brick:Room_101,20.686999045117,56.31458272245931,504.6432654180644,0,1.4185197749435494,0,low
2025-03-03 05:00:00+00:00,brick:Room_101,20.688285786548565,56.84397399888579,443.8357236435106,0,1.471079086903888,0,low
2025-03-03 05:15:00+00:00,brick:Room_101,20.464923312105142,59.55187434848988,468.3783028263523,0,1.2990723114652445,0,low
2025-03-03 05:30:00+00:00,brick:Room_101,20.57424002658243,60.4966450686953,450.1595385240829,0,1.372257413971994,0,low
2025-03-03 05:45:00+00:00,brick:Room_101,20.69164164958781,60.43936470296797,403.7935367480396,0,1.6449187988295466,0,low
2025-03-03 06:00:00+00:00,brick:Room_101,20.150051287535877,60.397236549667824,400.0,0,1.504929506097032,0,low
2025-03-03 06:15:00+00:00,brick:Room_101,19.99909782646156,61.77594796620293,435.5253945015024,0,1.4425832397435665,0,low
2025-03-03 06:30:00+00:00,brick:Room_101,20.19781372431816,59.89576773018317,476.4025312917497,0,1.4825267471053447,0,low
